"asin","product_avg_ratings","price","main_cat","rank"
"B00MGL98KE",4.375,3.49,"0",964929
"B00MGL9BNI",2.8,3.99,"0",821335
"B00MGL9EW6",2.96153846153846,3.49,"0",478771
"B00MGL9GC4",3.625,3.49,"0",898888
"B00MGL9ITA",4.33333333333333,2.99,"0",901937
"B00MGL9KN4",3.83333333333333,2.99,"0",1103991
"B00MGLA4ES",4.33333333333333,4.49,"0",701637
"B00MGLA8S0",4.83333333333333,4.49,"0",879088
"B00MGLAIM6",3.5,3.49,"0",859976
"B00MGLAJ1Q",4.33333333333333,4.99,"0",1188503
"B00MGLAN6C",5,9.49,"0",1631866
"B00MGLAT8E",3.75,4.99,"0",902334
"B00MGLAVUK",2,2.99,"0",1099724
"B00MGLB3GG",3.62857142857143,4.99,"0",500309
"B00MGLB4GA",5,3.49,"0",779086
"B00MGLB5TG",1.4,3.49,"0",645456
"B00MGLB8HU",3.5,3.49,"0",1031318
"B00MGLBA3W",4.41666666666667,4.49,"0",593345
"B00MGQO3PE",5,32,"1",93031
"B00MGQO3UO",4.33333333333333,32,"1",106005
"B00MGQO3WW",4,32,"1",219949
"B00MGQO3ZO",4.125,32,"1",137358
"B00MGSC67O",2.66666666666667,5.6,"0",1849500
"B00MGSJG3G",4.26470588235294,29,"1",61630
"B00MGUSJQ4",1,29,"0",568835
"B00MH25UX6",5,9.38,"0",660163
"B00MH51PLE",5,10.99,"0",3042367
"B00MH8QCPU",4,33.38,"0",2959965
"B00MH92J56",5,130,"0",1901754
"B00MHGZGHC",5,6.99,"0",181183
"B00MHOGMQS",5,25.01,"0",181170
"B00MHOJB5C",4,16,"1",127355
"B00MHOJCCY",4,17,"1",132329
"B00MHOJDKA",4.13207547169811,8.5,"1",56253
"B00MHOJERM",4.42105263157895,17,"1",11792
"B00MHON7T8",3.5,5.5,"0",1013567
"B00MHONF2C",4,4.82,"0",672655
"B00MHYGNU8",3.5,28,"1",188064
"B00MHYLOMA",5,14.69,"0",47059
"B00MI10OKA",3.81818181818182,29.99,"0",233577
"B00MI1CNRC",3.81818181818182,71,"1",272215
"B00MI4F2LS",3.33333333333333,9.88,"0",990523
"B00MI4F3P8",4,39.88,"0",1274929
"B00MI4F4XY",1,69.88,"0",1979414
"B00MI4OI18",5,29.98,"0",793362
"B00MI5KZYQ",4.27659574468085,18.7,"1",18285
"B00MIDVQQO",4,135.95,"0",1395797
"B00MILFOXC",5,15.59,"0",1356436
"B00MJ3141K",3,59.99,"0",1157726
"B00MJ3358U",5,74.34,"0",733432
"B00MJ34HAK",4.8,75,"0",489372
"B00MJ3ZRMM",3,29,"0",804175
"B00MJ4087K",2.58333333333333,30,"0",755876
"B00MJ4108G",3.8,34.04,"0",710059
"B00MJ4406U",3.66666666666667,29,"0",1144238
"B00MJ452GM",3.66666666666667,34.04,"0",876947
"B00MJDVFA0",3.33333333333333,48.52,"0",1051634
"B00MJDVIUC",2.2,48.52,"0",699241
"B00MJL01SE",4.37931034482759,20.97,"0",175875
"B00MJYKHQC",3.31944444444444,12.99,"0",321091
"B00MKUCJY8",4.83333333333333,16.4,"0",419504
"B00MLCRJN6",3.8,22,"0",950940
"B00MLO4DWO",4.78571428571429,7.99,"0",510157
"B00MLU0RIM",4.5,2.99,"0",1148824
"B00MMCV4T0",5,35.65,"0",796496
"B00MMECC80",4.64,14.77,"0",467787
"B00MMHS52E",4.66666666666667,22.5,"1",128536
"B00MMHSOPM",4.125,22.5,"1",215988
"B00MML8NPY",3.5,2.49,"0",1027055
"B00MMPQ8QQ",4,34.95,"0",167293
"B00MMQ1WYS",4.16666666666667,52,"1",61754
"B00MNAGUJA",5,12.69,"0",561392
"B00MNAP384",3.83333333333333,10.99,"0",837637
"B00MNIQBNM",5,19.8,"0",1783157
"B00MNJRZ0E",5,35.95,"0",366064
"B00MNURXXM",5,60,"1",193987
"B00MNUU82U",4.66666666666667,26,"1",32881
"B00MNW3F3M",4,9.99,"0",803339
"B00MOADWPO",4,9.99,"0",829122
"B00MOJXCFU",4.6875,94,"1",92470
"B00MOJXDNQ",4.64356435643564,66,"1",11143
"B00MOJXG6U",4.25,125,"1",297546
"B00MOJY0KQ",4.29411764705882,24,"1",49249
"B00MOJY0QK",4.33333333333333,24,"1",108053
"B00MOMMUMS",4.25,18,"1",32440
"B00MOMSYZ0",4.07692307692308,18,"1",39289
"B00MON3D8W",4,8,"1",76805
"B00MOTHDK0",5,78,"1",153915
"B00MOTL7EI",4.15909090909091,999,"0",371911
"B00MOU5NRE",4.53982300884956,13.25,"1",19625
"B00MOUJMLC",4.5,49.99,"0",876616
"B00MOWO7VK",4,14.96,"0",105405
"B00MOXQ8JI",4,80,"1",331115
"B00MOYCZLC",3,150,"1",398848
"B00MOYS5UM",5,62,"1",127407
"B00MP1859A",3.84848484848485,88.5,"1",181084
"B00MP7N07Q",5,4.18,"0",1305799
"B00MPB99YK",3.88888888888889,2.99,"0",729185
"B00MPBFDRM",5,3.49,"0",773307
"B00MPGY8MS",4.92857142857143,42,"1",132611
"B00MPOHNU4",1,13.44,"0",3146265
"B00MPQJ5HQ",5,38,"1",70382
"B00MPR1NMA",4,10,"1",21536
"B00MPY5YB4",4.25,35.95,"0",559858
"B00MQ4OTIC",3.33333333333333,5.99,"0",547348
"B00MQ7IZ6Q",5,18.95,"0",2495816
"B00MQ7M9TK",5,29.99,"0",557485
"B00MQ7MDVY",5,19.81,"0",1063488
"B00MQ9BBI8",3,29.95,"0",915685
"B00MQBZVWS",4.64705882352941,26.99,"0",208162
"B00MQGD152",2.38461538461538,8.98,"0",225804
"B00MQQNCWE",5,3.6,"0",863673
"B00MQQPY5C",4,6.55,"0",1150277
"B00MQWBENW",5,7.69,"0",352291
"B00MR0YHKK",4.14814814814815,40,"1",1330396
"B00MR32VEG",5,19.99,"0",1298909
"B00MR3JGA8",5,15.2,"0",1045644
"B00MR4H11I",4.67441860465116,41.85,"0",184566
"B00MR9C654",5,34.38,"0",850068
"B00MRFOTHG",4.2,36,"1",53748
"B00MRFP8I0",4.53246753246753,18.5,"1",22682
"B00MRFPH7M",4.22857142857143,18.5,"1",28722
"B00MRFQ2CG",4.69387755102041,22,"1",26025
"B00MRFQC6C",4.52,29,"1",52375
"B00MRFRE96",3.8,38,"1",76048
"B00MRFRN7Y",4.62962962962963,46,"1",102057
"B00MRGGFZO",4.48529411764706,75,"1",388460
"B00MRINZLO",5,79.99,"0",1116733
"B00MRRFMCA",4.31818181818182,36,"1",45537
"B00MRSMFN8",5,2.95,"0",782743
"B00MRSS4M4",4.5,8.28,"0",381880
"B00MS2109S",2.94117647058824,1.9,"0",629650
"B00MS22LP0",3.75,2.99,"0",949185
"B00MSFFUJ6",3,22.42,"0",1734559
"B00MSKDO76",2.69230769230769,1.79,"0",589298
"B00MSKFSIE",3.5,2.95,"0",970971
"B00MSKGOZ0",2.83333333333333,2.99,"0",653941
"B00MSKIQ6U",4.1,2.79,"0",398051
"B00MSKW86O",3.88888888888889,0.49,"0",834771
"B00MSKWHDS",3,220,"0",272648
"B00MSKWW1K",5,30.99,"0",1087324
"B00MSKXOJE",5,39.7,"0",1187983
"B00MSKY542",5,29.62,"0",2527241
"B00MSKZ4JW",5,9.5,"0",3080358
"B00MSKZ744",5,19.25,"0",2258195
"B00MSQD0NI",5,130,"1",1310754
"B00MSQWFZ2",4.35294117647059,9.99,"0",820906
"B00MTHQ6DM",1,5,"0",2427548
"B00MTR55T8",3.73913043478261,89,"1",35081
"B00MTSEBSS",4.375,11.86,"0",532550
"B00MTUT834",4.5,127,"1",102378
"B00MTVE5IG",3,29.98,"0",2357438
"B00MTWEXVO",4.75,14,"1",101681
"B00MTXWSG0",3.73913043478261,54.99,"0",224068
"B00MTZ4DKM",2,14.44,"0",1619141
"B00MUB9IXC",4.2093023255814,270,"1",49907
"B00MUBZN5E",3.41935483870968,3.44,"0",636749
"B00MUEGWL0",2,12.99,"0",798073
"B00MV2WT1S",4,39.5,"0",1448867
"B00MV62EJG",3.67307692307692,25,"1",34706
"B00MV76MMU",3.42857142857143,18.83,"0",702080
"B00MV76O3M",1,29.9,"0",693669
"B00MV94LR6",5,22.23,"0",2007714
"B00MVAT7IS",5,48.27,"0",644114
"B00MVCESMQ",5,10.5,"0",2148817
"B00MVJ3T38",5,15,"1",349596
"B00MVOSDMU",5,39,"1",331557
"B00MVPYL3O",4.07692307692308,4.99,"0",709551
"B00MVQEQG0",3.55555555555556,5.69,"0",744318
"B00MW3MV4G",4.80952380952381,6.36,"0",103147
"B00MW7JJFG",4.375,30,"1",105077
"B00MW7TGIG",4.16666666666667,82,"1",281522
"B00MW7VOKO",4.27272727272727,44,"1",363994
"B00MW82MFO",2.7,32,"1",104383
"B00MW85BQ6",1.8,32,"1",552241
"B00MW9JU30",3.66666666666667,74.95,"1",208575
"B00MWDP2RE",3.64285714285714,21.55,"1",225479
"B00MWDQROQ",4.8,33.89,"0",288527
"B00MWF6PSC",5,15.68,"0",1110915
"B00MWJDT00",3.18421052631579,18.79,"0",66808
"B00MX18RKE",3.25,16.48,"0",523876
"B00MX2B2L4",3.86363636363636,21,"1",51951
"B00MX5R01M",3.5,19.75,"0",845482
"B00MX7HYOS",5,5.75,"0",1230379
"B00MX8ZHA0",4.25,29.99,"1",259886
"B00MXENWO2",4.8,12.99,"0",23933
"B00MXFC80K",4.25,38,"1",456658
"B00MXHL6Y2",4.08333333333333,39,"1",49100
"B00MXHLADY",3.92307692307692,23.5,"1",207173
"B00MXHLGZG",3.66666666666667,30,"1",420280
"B00MXHM02E",4.11111111111111,24,"1",453885
"B00MXHM3G2",3.23076923076923,44.1,"1",618441
"B00MXHN6FO",4.33333333333333,24,"1",262866
"B00MXHNFPU",4.8,24,"1",82373
"B00MXM1MIM",4.69565217391304,44,"1",128273
"B00MY4UKQE",4.2,8.49,"0",484079
"B00MY52138",2,26.98,"0",1949052
"B00MY541E0",1,10.55,"0",2837335
"B00MY5EXA2",5,17.58,"0",583663
"B00MY5OB9K",5,10.25,"0",593605
"B00MY6EZ3Q",3.17857142857143,119,"1",449448
"B00MY6F3SM",4.33333333333333,5.99,"0",114525
"B00MY6FB9S",4.13333333333333,5.99,"0",216697
"B00MY6FBHA",4,5.99,"0",488351
"B00MY6FBJS",4.03125,11,"0",434548
"B00MY96GYO",4.33333333333333,2.49,"0",407486
"B00MYAWORQ",5,8.29,"0",1793577
"B00MYBDNRA",3,1.99,"0",201735
"B00MYBN0H8",3.16666666666667,1.99,"0",1025898
"B00MYBQDOK",4,1.49,"0",1020479
"B00MYBUEQI",4,1.49,"0",470476
"B00MYBW9SY",3.84615384615385,2.75,"0",617027
"B00MYCTSU0",3.86666666666667,31.59,"1",64804
"B00MYCTZFS",4.36585365853659,38,"1",146325
"B00MYETS08",5,17.99,"0",504712
"B00MYIRCTS",3.28571428571429,108,"1",177148
"B00MYN3KWQ",5,14.99,"0",317584
"B00MYWLYB6",4.08333333333333,31.99,"0",72892
"B00MZAQB6K",4.75,55.95,"0",158049
"B00MZC464M",3.14285714285714,21.5,"0",412834
"B00MZX0U8W",4.16666666666667,13,"1",250165
"B00N02L2FM",5,35.31,"0",2895687
"B00N057UE6",4.5,62,"1",600733
"B00N0D0YCI",4,6.09,"0",175370
"B00N0G3QM0",2.57142857142857,5.25,"0",737810
"B00N0YMMMC",4.48333333333333,95,"1",221102
"B00N12OR9O",4,31.95,"0",2671150
"B00N19WJD8",4.83333333333333,15.99,"0",900163
"B00N1ORWIU",4.61781609195402,59,"1",242947
"B00N1QSHPA",3,8.99,"0",1046535
"B00N1SB5F2",3.8,9.99,"0",334423
"B00N1Z0ZAQ",5,21.99,"0",850016
"B00N20GH7A",4.45833333333333,27,"1",131695
"B00N20XYNK",3.5,18.34,"0",1100969
"B00N2605RW",4.47222222222222,22,"1",22923
"B00N2AJN5I",5,28.04,"0",661432
"B00N2BWDPE",3,57.95,"0",680298
"B00N2DOXQO",4,115,"0",695703
"B00N2JMYIC",3,9.95,"0",817050
"B00N2U8OWG",4.225,11.49,"0",314710
"B00N2U9808",3.5,39.9,"0",1102027
"B00N2ZWN7I",4.33333333333333,24,"1",61862
"B00N3031U0",4.31578947368421,25,"1",47785
"B00N30ZWFW",4.62406015037594,25.5,"1",28167
"B00N33XUKI",4.5,9.65,"0",865049
"B00N371Y52",3.75,7.9,"0",654053
"B00N38EWVE",4,7,"0",194487
"B00N39E37Q",5,35.06,"0",1133579
"B00N39PVQI",5,6,"0",773006
"B00N3CIYYQ",3,80,"0",1439283
"B00N3DMH98",4,36.44,"0",938826
"B00N3FNY70",5,4.99,"0",175946
"B00N3QH8DA",3.42857142857143,17.28,"0",697374
"B00N3TUURI",4.8,10.99,"0",84881
"B00N41CDXY",3.4,31.29,"0",829637
"B00N42TA8O",4,5.99,"0",1546440
"B00N42XYEK",4,8.59,"0",959970
"B00N44ELFY",4.5,4.99,"0",712556
"B00N47FI5I",4.33333333333333,90,"1",301083
"B00N47M3PG",5,29.7,"1",76262
"B00N49K1NA",3.2,72,"1",451435
"B00N4KJZUO",4.43478260869565,20,"1",2538
"B00N4OJDLG",2,24.16,"0",2661771
"B00N4P2MU4",5,21,"0",2756336
"B00N4U873A",5,15.99,"0",847423
"B00N4ZJN9W",4.4,22.99,"1",224134
"B00N4ZZ3SM",5,20,"1",428562
"B00N53AS9W",4.42857142857143,11.29,"0",819119
"B00N555JDA",3,8.9,"0",926040
"B00N59R8NA",4.5,5.4,"0",1126423
"B00N5K48R8",5,12.85,"0",1595388
"B00N5M2EOA",3.8,36,"1",435281
"B00N5QSMJC",5,24.95,"0",1243452
"B00N63AFUS",1,19.21,"0",1227528
"B00N66YPJW",3.57894736842105,7.99,"0",122596
"B00N6F7FG8",5,10.07,"0",1467350
"B00N6FCRYS",1,7.65,"0",1873311
"B00N6FCTTQ",5,13.39,"0",704885
"B00N6FK0MY",5,7.19,"0",1255188
"B00N6FTW5U",5,10,"0",615155
"B00N74JJGM",5,28.32,"0",1464724
"B00N7AHNQ4",2,3.65,"0",1059107
"B00N7ALWOI",1,6.89,"0",1199783
"B00N7EZ1D2",5,26,"1",182321
"B00N7HBW78",3.73684210526316,3.99,"0",517295
"B00N7R0F0I",5,3.49,"0",1834957
"B00N7R0PHG",3.66666666666667,2.99,"0",682679
"B00N7R1MQE",4.33333333333333,3.49,"0",850632
"B00N7R1SJA",1.5,3.49,"0",1461338
"B00N8KCCEQ",4,23.21,"1",1536577
"B00N95SXGG",5,28.95,"0",2334946
"B00N972MVG",4.06060606060606,75,"1",569989
"B00N9CLAUU",4.33333333333333,5.98,"0",78062
"B00N9DJED4",3.66666666666667,5.99,"0",71664
"B00N9DOPPQ",4.75,4.99,"0",109241
"B00N9HUZGK",4.45454545454545,88,"1",96681
"B00N9I5DVQ",4,3.95,"0",1556661
"B00N9QUG0Q",5,27.44,"0",667821
"B00N9TSRPE",3.93203883495146,6.5,"1",16456
"B00N9WF77M",3.95238095238095,17,"1",32392
"B00N9WPQQO",4.23728813559322,17.25,"1",20644
"B00NA7GGJE",5,4.99,"0",1247427
"B00NA7M58A",2,61.86,"0",1732473
"B00NACKOJM",4.75,27.7,"0",359548
"B00NAF869O",4.6,52,"1",60047
"B00NAI1CEC",3,10.99,"0",881153
"B00NAIR94Y",5,9.79,"0",1241467
"B00NAPY3D2",4,4.92,"0",114182
"B00NAQ15R8",2.66666666666667,6.71,"0",623671
"B00NAQ8PI0",4.66666666666667,28.99,"0",771728
"B00NAQAP2E",4.57142857142857,35,"1",20788
"B00NAQBN9I",4,38,"1",387877
"B00NAQFT3Y",4.57142857142857,80,"1",247633
"B00NAR957E",3.91666666666667,15,"0",673217
"B00NASO6TK",3.5,14,"1",334386
"B00NAT2GM8",3,45,"1",243735
"B00NAT2LVO",3.57142857142857,15,"1",57057
"B00NAT2LVY",4.53658536585366,19,"1",55345
"B00NAT2QEG",4.83333333333333,29,"1",323964
"B00NAUUC8C",4,14.99,"0",794554
"B00NAVMGDA",4.77777777777778,160,"1",277080
"B00NAVNYFO",3.83333333333333,61,"1",192716
"B00NAW10GI",3,15,"1",999679
"B00NAW13A6",2,15,"1",729972
"B00NB0OJIA",2,2.99,"0",1055642
"B00NB0OKES",2,2.99,"0",1308530
"B00NB0ON36",4,2.99,"0",654210
"B00NB0OTLC",1,2.99,"0",1734247
"B00NB0OWV4",3.33333333333333,3.99,"0",832423
"B00NB0OYVW",4,2.99,"0",1087933
"B00NB0OZ16",2.97297297297297,3.49,"0",454377
"B00NB0P09M",2.5,3.49,"0",1822943
"B00NB0P0YC",2.33333333333333,3.49,"0",1044996
"B00NB0P1IC",5,3.49,"0",1153750
"B00NB0P2QI",4.4,3.99,"0",842812
"B00NB0P3UI",3,2.99,"0",1546460
"B00NB0P4IE",5,3.49,"0",1095699
"B00NB0P5ME",5,3.49,"0",1098620
"B00NB0P7AE",4.625,2.99,"0",480519
"B00NB0P88U",3,2.99,"0",586889
"B00NB0P8A8",3.75,2.99,"0",1259331
"B00NB0P8Z8",3,3.49,"0",2037579
"B00NB0PDOO",4,2.99,"0",999389
"B00NB0PFCE",2.5,2.99,"0",786944
"B00NB0PGF0",5,2.99,"0",1808234
"B00NB0PHRC",3.28571428571429,3.49,"0",789195
"B00NB0PIFI",1,2.99,"0",1348398
"B00NB0PL9G",5,2.99,"0",1102138
"B00NB0PMQ8",4,2.99,"0",1646548
"B00NB0PQAK",4.75,3.49,"0",1064955
"B00NB0PR1I",3.83333333333333,3.99,"0",790417
"B00NB0PSXU",1,2.99,"0",2102516
"B00NB0PW2W",5,2.99,"0",1483757
"B00NB0Q1P4",2,3.49,"0",1284931
"B00NB0Q2KI",4,2.99,"0",1389927
"B00NB0Q2R6",3.88888888888889,3.49,"0",578850
"B00NB0Q48I",1,2.99,"0",1212772
"B00NB0Q5CI",3.8,2.99,"0",444246
"B00NB0QCQW",5,2.99,"0",776618
"B00NB0QFIM",4,3.49,"0",1383538
"B00NB0QHBC",4,3.49,"0",1507909
"B00NB0QIIO",5,2.99,"0",380620
"B00NB0QK82",4.27659574468085,3.99,"0",455630
"B00NB0QTKQ",4.33333333333333,2.99,"0",638159
"B00NB0QUPA",3,2.99,"0",1206491
"B00NB0QW4Y",4.71428571428571,2.99,"0",197851
"B00NB0QWX0",4,2.99,"0",1278372
"B00NB0QXRK",2.6,2.99,"0",891339
"B00NB0QZ32",4.66666666666667,2.99,"0",1023121
"B00NB0R040",5,3.99,"0",2392778
"B00NB0R1EE",3,2.99,"0",1545720
"B00NB0R2FM",2.8,2.99,"0",842278
"B00NB2HG7E",2.66666666666667,26.31,"1",1030721
"B00NB2HIJ0",2,24,"1",794889
"B00NB4QATW",4,19.65,"0",889697
"B00NB7WUW0",5,126,"1",400531
"B00NBFKB2S",4.5,25,"1",126261
"B00NBFXGUM",1,22,"1",314963
"B00NBGJCKE",4.66666666666667,39.71,"0",892109
"B00NBTIJSM",5,22,"1",71442
"B00NC3VQLE",3,18.13,"0",1071823
"B00NC4G6DG",3.6,139,"1",137682
"B00NC6KW70",5,33.99,"0",344292
"B00NC74RRU",5,14.99,"0",415955
"B00NC7B3XQ",4.5,39.99,"0",1237108
"B00NC7VWD2",5,15.86,"0",345466
"B00NCFU988",4.67142857142857,99.99,"1",27024
"B00NCLIY0M",5,23.74,"0",1362904
"B00NCQMKIY",5,6.99,"0",1227978
"B00NDF0NN8",4.20588235294118,18,"1",15669
"B00NDMJMV0",3,9.99,"0",1909813
"B00NE5Q9JO",4.42788461538461,6.93,"0",16903
"B00NE5ZHB0",4.59649122807018,6.59,"0",25818
"B00NE7JU34",5,14.78,"0",749876
"B00NEPFVG6",2.33333333333333,12,"1",236241
"B00NEPFVKC",3.55555555555556,45,"1",207832
"B00NEQ2MEE",3.16666666666667,14.1,"0",581606
"B00NF19R3C",5,21.56,"0",822606
"B00NF1OGBA",4.55555555555556,20,"1",57390
"B00NF20ABE",4.68421052631579,16.76,"1",23739
"B00NF2EKY2",4.44444444444444,22,"1",72715
"B00NF2ZLQS",4.33333333333333,16,"1",29495
"B00NFEY7Y8",4.3030303030303,15.09,"0",504119
"B00NFEZNB4",3.5,8.99,"0",2879400
"B00NFEZYZY",3.66666666666667,4.99,"0",300413
"B00NFFKTZ8",4.66666666666667,14.5,"0",358689
"B00NFOZA3U",4,23.99,"0",224822
"B00NFU6C86",5,10.74,"0",1310295
"B00NFU74GU",4.5,14.82,"0",130766
"B00NFU8OMS",5,19.99,"0",1477118
"B00NFU8TTQ",4.66666666666667,11.78,"0",314918
"B00NFU9ICS",3,22.82,"0",1006002
"B00NFUB5TW",5,18.6,"0",768350
"B00NFUC6GS",4,23.84,"0",378881
"B00NFUCQWC",5,7.04,"0",1650204
"B00NFUDJ1E",5,15.23,"0",991098
"B00NFUF78W",4.5,8.75,"0",940290
"B00NFUHDB6",5,7.44,"0",694855
"B00NFUKQXS",5,14.04,"0",1031501
"B00NFUKTTY",5,9.99,"0",812470
"B00NFUM1S6",4,20.21,"0",1572209
"B00NFUOPIA",4.4,9.74,"0",311230
"B00NFUQ236",4.33333333333333,14.41,"0",763569
"B00NFUSPZ4",1,7.89,"0",239171
"B00NFUTHR4",5,10.79,"0",183717
"B00NFUTQE8",5,10.79,"0",399195
"B00NFUU1Q0",4.25,20.99,"0",169813
"B00NFUXHLG",5,38.98,"0",1685571
"B00NFUXX6K",4.38775510204082,13.88,"0",6124
"B00NFUYDH8",4.66666666666667,21.21,"0",572526
"B00NFV0KBA",5,14.18,"0",1184508
"B00NFV1GB8",4,21.12,"0",1406606
"B00NFV1QIQ",5,7.53,"0",209282
"B00NFV1ROY",4.75,5.99,"0",638254
"B00NFV1WVC",5,21.5,"0",1510120
"B00NFV4HKK",4.25,31.53,"0",645500
"B00NFV5OPC",5,12.38,"0",1258392
"B00NFV5UG0",3.25,13.86,"0",798421
"B00NFV8ZDK",5,19.99,"0",513683
"B00NFV9QWE",5,26.2,"0",1956410
"B00NFVDLQG",2.5,17.99,"0",933600
"B00NFVDN50",3.5,19.99,"0",965638
"B00NFVIFAS",5,23.99,"0",911264
"B00NFYMPN8",5,5.99,"0",1941270
"B00NFZT6RU",3.33333333333333,325,"1",427713
"B00NFZT7VK",3.94444444444444,195,"1",182167
"B00NFZT936",3.66666666666667,295,"1",347809
"B00NFZX73E",4.33333333333333,25.89,"0",1262745
"B00NG0QJME",5,128.13,"0",1642717
"B00NG2JIJ8",5,24.05,"0",695021
"B00NG2ZS2Y",5,47.62,"0",1411785
"B00NGDYSBU",5,18.49,"0",1049336
"B00NGJLCEK",4.02272727272727,100.57,"1",82347
"B00NGOQCO0",5,11.99,"0",713497
"B00NGQEC04",5,12,"1",248089
"B00NH0S41W",1.5,5.55,"0",692760
"B00NH1WLZQ",4.2,129,"0",958110
"B00NH9UQM8",5,17.5,"0",1046395
"B00NHAU9ZQ",3.46666666666667,14,"1",141327
"B00NHP8CS2",4.6,3.97,"0",507632
"B00NHUPZ8W",5,80,"1",687264
"B00NHWSV9U",4,9.49,"0",1205595
"B00NI21RG8",5,19,"1",70892
"B00NI23B3A",4.69565217391304,39.84,"1",113341
"B00NI25LZ6",3.5,83,"1",621843
"B00NI2ULJW",4.58482142857143,43,"1",11844
"B00NI341LA",3.81818181818182,14.8,"0",58878
"B00NI35ZS8",4.14925373134328,26.5,"1",27788
"B00NI4QEZK",5,47.97,"0",519841
"B00NI502BQ",5,59.93,"0",795262
"B00NIA59IM",5,20.55,"0",2468665
"B00NIDC28Y",4.5,30.49,"0",682278
"B00NIDCRFC",5,45.71,"0",1309764
"B00NIORW7Y",3,7.99,"0",851056
"B00NIRBMFE",5,61,"1",749403
"B00NIRXVGC",5,27.88,"0",1776698
"B00NIV9FJ0",3,60,"1",712061
"B00NIV9UDG",5,49,"0",574873
"B00NJ2SHOC",5,24.95,"0",1154579
"B00NJ4D6V4",5,95.77,"0",572650
"B00NJ4Y2N0",4,14.95,"0",1386219
"B00NJ6L4V6",4,23,"1",164631
"B00NJ7O8KO",4,7.99,"0",780251
"B00NJ7QW4E",4.5,71.09,"0",450997
"B00NJ7W8ZQ",4.21428571428571,29,"1",32948
"B00NJBYLLQ",4,99.97,"0",831158
"B00NJU3MV2",4,1.99,"0",1135789
"B00NJX1CZM",3.9811320754717,20,"1",150522
"B00NKPTLG6",5,38.87,"0",951101
"B00NKV8WMY",4,17.95,"0",2389779
"B00NL3XKY6",2.5,13,"1",220838
"B00NL6M6R0",3.5,3.56,"0",1295044
"B00NL8SR4E",4.09090909090909,12.5,"1",232678
"B00NL9WWMQ",4.33333333333333,70,"1",910038
"B00NLHSHIG",3,35.99,"0",783130
"B00NLJD5E0",5,5.3,"0",986032
"B00NLL6FP4",5,185,"1",890699
"B00NLNO554",3.32,9.11,"0",481605
"B00NLO9G20",5,34.95,"0",156057
"B00NLZA4FC",4,125,"1",258030
"B00NM4HBB2",4.5398773006135,18,"1",3506
"B00NM59SRQ",3.33333333333333,3.45,"0",847885
"B00NM5A4A6",4.01142857142857,1.89,"0",284564
"B00NM5A5HI",2.32,2.53,"0",464948
"B00NM7046S",4.8,49.48,"0",58528
"B00NM75BX4",4.40350877192982,18,"1",37986
"B00NM7Z7S8",3,9.6,"0",1705824
"B00NM7ZUV2",2,9.6,"0",2396039
"B00NMBS3IK",2.8,45.99,"0",520215
"B00NMK3YWQ",4.04411764705882,52.18,"0",207850
"B00NMP0SES",4.8,11.5,"0",158652
"B00NMQSKDI",4.33333333333333,32,"1",412054
"B00NMV0O1O",4.5,14.99,"0",788885
"B00NMV0YUU",5,17.68,"0",1478021
"B00NMV10NK",4.66666666666667,17.67,"0",1101373
"B00NMV188W",5,19.28,"0",1526371
"B00NMWPEJK",2.7,8,"0",537625
"B00NNF2BK6",2,7.99,"0",810742
"B00NNLGYXA",3.25,1.47,"0",748680
"B00NNLHIK8",2.4,1.94,"0",970861
"B00NNLIHLM",4.5,2.01,"0",106810
"B00NNLKABW",3.77857142857143,2.16,"0",533697
"B00NNLKALM",3.95238095238095,2.19,"0",341293
"B00NNLKUAS",5,2.05,"0",927568
"B00NNLXTX8",3.9375,2.15,"0",498949
"B00NNLZEAE",2,1.98,"0",1092787
"B00NNZWXEK",4.5,18,"1",14577
"B00NO4WJBW",4,354.58,"0",1022399
"B00NO89SC6",5,18.91,"0",784792
"B00NOCRKQS",5,14.49,"0",1529008
"B00NOGV7Y0",1,12.8,"0",1372126
"B00NORJUSE",1,24.31,"0",2349501
"B00NOZI1TU",4.22900763358779,27,"1",2444
"B00NP34VKE",4.9,19.95,"0",878008
"B00NPE9Z4U",5,199.88,"0",851185
"B00NPEA8XM",4.5,199.88,"0",298354
"B00NPEAU12",3.21428571428571,109.88,"0",101765
"B00NPIXJHK",4.14285714285714,11,"1",234529
"B00NPTXUYG",3.66666666666667,29,"1",90363
"B00NQ2GJF4",4.4,13,"1",317570
"B00NQ3PQ9S",4.8,39.99,"0",778970
"B00NQC2TTE",4.15,32,"1",36292
"B00NQCTZW8",5,22,"1",85617
"B00NQDGJGC",3.13333333333333,21.6,"1",42500
"B00NQGFY3I",3.71428571428571,299.88,"0",368477
"B00NQKP1V4",5,5.94,"0",1631727
"B00NQTU6OC",2.75,2.49,"0",443634
"B00NQTW5M8",5,2.99,"0",779019
"B00NR90T0W",4.3,17.3,"0",14858
"B00NR9IE4U",4.5,24.62,"0",640479
"B00NR9S6QQ",4.5,12.21,"0",935505
"B00NRBMICW",3.75,15.95,"1",125983
"B00NRCJYY6",5,7.99,"0",329052
"B00NRHOGPI",4.75,14.92,"0",264143
"B00NS1OCSY",5,44.99,"0",1318426
"B00NS4W6FM",4.14285714285714,4.45,"0",236580
"B00NS8YAHU",3.94736842105263,3.09,"0",115907
"B00NSCRQB8",2.66666666666667,37.13,"0",1298730
